Ship_ID,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Ship_class,Ship_Speed,Ship_Fuel_Level,Ship_crew_count,Ship_Cargo_Weight,Ship_Humidity,Ship_Temperature,Ship_Engine_Status,Ship_activity_log,Ship_Energy_Consumption
2471,5371_02,Mars,FALSE,E/341/S,TRAPPIST-1e,42,FALSE,620,0,318,0,16,Gonut Apple,35563,33432,161182,1640.55,1395,28.64,32.36,101.54,1436.1,513
2472,5371_03,Mars,TRUE,F/1027/S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Cats Apple,35641,31296,161182,1651.8,1430.2,28.62,32.52,101.53,1467.1,513
2473,5371_04,Mars,FALSE,F/1027/S,55 Cancri e,4,FALSE,0,0,0,0,0,Panbug Apple,31622,28894,161182,1653.5,1447,28.59,32.67,101.52,1452,513
2474,5373_01,,FALSE,F/1028/S,TRAPPIST-1e,27,FALSE,465,0,76,2,883,Pies Gelle,32516,31773,161182,1689.6,1445.25,28.56,32.72,101.52,1452,513
2475,5376_01,Europa,TRUE,C/171/P,55 Cancri e,15,FALSE,0,0,0,0,0,Almino Fantlaxed,33683,32385,161182,1724.45,1420,28.54,32.76,101.51,1475,513
2476,5376_02,Europa,TRUE,C/171/P,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Cherrak Fantlaxed,34659,31351,161182,1740.5,1442,28.51,32.64,101.5,1453.6,513
2477,5377_01,Europa,TRUE,C/172/P,55 Cancri e,51,FALSE,0,0,0,0,0,Hallah Ousious,31595,30185,161182,1747.75,1441.05,28.49,32.52,101.48,1476,513
2478,5381_01,Mars,FALSE,F/1031/S,TRAPPIST-1e,26,FALSE,766,0,145,1284,170,Sal Bara,32288,32072,161182,1725.4,1453.55,28.46,32.67,101.48,1540,513
2479,5382_01,Europa,TRUE,C/211/S,55 Cancri e,34,FALSE,0,,0,0,0,Tabdhib Cralinal,34679,33902,161182,1730.6,1486.6,28.44,32.82,101.47,1497,513
2480,5382_02,Europa,TRUE,C/211/S,55 Cancri e,45,FALSE,0,0,0,0,0,Becruxa Cralinal,34476,34252,161182,1705.65,1487.5,28.41,32.62,101.46,1489.75,531
2481,5386_01,Earth,TRUE,G/868/P,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Sandie Quinnerettt,35908,34086,161182,1693.7,1451.1,28.38,32.42,101.45,1484.2,531
2482,5391_01,Earth,FALSE,F/1107/P,PSO J318.5-22,21,FALSE,0,1,0,660,0,Hughan Reenon,35036,32884,161182,1665.9,1441.1,28.36,32.74,101.44,1441.1,531
2483,5393_01,Earth,FALSE,F/1108/P,TRAPPIST-1e,23,FALSE,744,0,0,16,193,Sanda Blainson,33550,32771,161182,1676.9,1445.35,28.33,33.06,101.43,1457,531
2484,5398_01,Mars,TRUE,F/1110/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Boats Soun,33854,33403,161182,1671,1439.1,28.31,32.96,101.43,1485,531
2485,5399_01,Earth,FALSE,F/1033/S,TRAPPIST-1e,20,FALSE,0,50,50,1179,3,Gailya Burnerez,34666,34396,161182,1700.1,1449,28.28,32.86,101.42,1456,531
2486,5400_01,Earth,TRUE,,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Rancy Blancoy,35284,33214,161182,1676.4,1430.05,28.26,33.03,101.41,1444.25,538
2487,5403_01,,FALSE,E/345/S,TRAPPIST-1e,22,FALSE,0,0,1,1,785,Rayle Bradlerson,33724,33600,161182,1670.1,1442,28.23,33.2,101.4,1454,538
2488,5405_01,Earth,FALSE,E/339/P,TRAPPIST-1e,13,FALSE,94,0,0,889,0,Gerry Bardsey,34226,33839,161182,1684.4,1446.25,28.21,33.32,101.39,1454.7,538
2489,5407_01,Mars,,E/346/S,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Weaffs Datty,33890,32133,161182,1660.2,1453.2,28.18,33.43,101.38,1480,538
2490,5409_01,Earth,FALSE,E/347/S,TRAPPIST-1e,19,FALSE,0,0,0,791,0,Chary Denashipson,32862,32319,161182,1654.3,1460.05,28.15,33.07,101.38,1482.3,538
2491,5417_01,Mars,FALSE,E/348/S,TRAPPIST-1e,24,FALSE,372,,1,0,3085,Cats Sutte,33811,33116,161182,1664.65,1477,28.13,32.71,101.37,1502,538
2492,5419_01,Earth,FALSE,F/1115/P,PSO J318.5-22,45,FALSE,153,111,16,10,488,Arl Welles,33509,33347,161182,1672.9,1475.1,28.1,32.69,101.36,1500,538
2493,5426_01,Earth,FALSE,F/1038/S,TRAPPIST-1e,35,FALSE,91,1797,123,0,163,Jone Holton,34254,32697,161182,1670.1,1479.5,28.08,32.9,101.35,1510,538
2494,5428_01,Earth,FALSE,F/1039/S,TRAPPIST-1e,16,FALSE,444,0,1,231,84,Kylen Huntt,33125,32261,161182,1698.75,1503.1,28.05,33.12,101.34,1547,538
2495,5428_02,Earth,TRUE,,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Loria Huntt,32724,31639,161182,1704.4,1526.2,28.03,33.08,101.34,1570,538
2496,5429_01,Earth,FALSE,F/1119/P,TRAPPIST-1e,43,FALSE,49,20,0,0,1075,Cathya Leeves,32828,31176,161182,1735.4,1524.8,28,33.04,101.33,1529.7,538
2497,5432_01,Earth,FALSE,F/1120/P,TRAPPIST-1e,31,FALSE,0,8,1987,0,0,Celis Chardsons,31842,31101,161182,1743.8,1504.05,28,32.94,101.32,1515.5,538
2498,5433_01,Europa,FALSE,A/66/S,TRAPPIST-1e,,FALSE,0,4853,0,150,50,Pent Derterval,31397,31224,161182,1705.75,1501.75,28,32.83,101.32,1522,538
2499,5439_01,Mars,FALSE,F/1040/S,TRAPPIST-1e,22,FALSE,1301,0,545,0,8,Frunch Watte,31534,31215,161182,1717.7,1501.1,28,32.92,101.32,1508.55,538
2500,5442_01,Earth,FALSE,F/1042/S,TRAPPIST-1e,48,FALSE,0,79,0,4,1366,Julion Sextones,31800,30564,161182,1712.95,1513.05,28,33.02,101.31,1555,538
2501,5444_01,Earth,FALSE,F/1043/S,55 Cancri e,20,FALSE,557,164,1,0,0,Samie Halexandez,30838,29361,161182,1717.4,1532.1,28,33.03,101.3,1570,538
2502,5448_01,Mars,FALSE,D/165/S,TRAPPIST-1e,35,FALSE,1400,0,984,0,0,Pebray Date,29796,29526,161182,1695.4,1533.35,28,33.05,101.3,1540,538
2503,5449_01,Earth,FALSE,,55 Cancri e,23,FALSE,56,272,35,264,0,Trice Oneidson,32139,31745,161182,1653.2,1550.05,28,32.75,101.3,1569.2,538
2504,5456_01,Earth,FALSE,F/1128/P,TRAPPIST-1e,28,FALSE,478,0,202,0,36,Geneen Hinetthews,32306,32058,161182,1645.2,1564.85,28,32.45,101.29,1575.5,538
2505,5460_01,Earth,FALSE,F/1130/P,PSO J318.5-22,19,FALSE,24,1,115,37,479,Candra Baldson,33594,33425,161182,1676.4,1548,28,32.4,101.29,1577.7,538
2506,5461_01,Europa,FALSE,E/352/S,55 Cancri e,45,FALSE,0,2570,0,1510,2777,Giedia Brugashed,34290,33882,161182,1644.75,1528.35,28,32.36,101.29,1550,538
2507,5464_01,Earth,FALSE,E/353/S,TRAPPIST-1e,16,FALSE,41,0,0,1029,624,Helley Weissey,35384,35287,161182,1625.75,1550.25,28,31.94,101.3,1557,538
2508,5473_01,Earth,FALSE,G/879/P,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Jasony Rigginsen,37276,36442,161182,1621.3,1520,28,31.52,101.3,1524,538
2509,5473_02,Earth,FALSE,F/1133/P,PSO J318.5-22,60,FALSE,,0,0,690,0,Felice Rigginsen,39503,38862,161182,1625.35,1510,28,31.1,101.3,1515,538
2510,5481_01,Europa,TRUE,B/209/S,TRAPPIST-1e,33,TRUE,0,0,0,0,0,Muontak Susent,39995,39352,161182,1694.6,1473.1,28,30.67,101.29,1480.15,538
2511,5482_01,Earth,FALSE,E/354/S,55 Cancri e,25,FALSE,5,471,0,1,216,Andine Cofferson,40027,38397,161182,1664.1,1465.8,28,30.42,101.28,1477,538
2512,5482_02,Earth,FALSE,F/1049/S,TRAPPIST-1e,37,FALSE,867,6,0,0,0,,42196,41111,161182,1688.65,1455,28,30.17,101.28,1455,538
2513,5486_01,Mars,FALSE,F/1051/S,,51,FALSE,29,0,1789,2,0,Phams Sueke,41461,39541,161182,1653.2,1400,28,29.82,101.29,1430,538
2514,5493_01,Earth,TRUE,G/883/S,55 Cancri e,29,FALSE,0,0,0,0,0,Vanard Booness,39907,38746,161182,1649.4,1400,28,29.47,101.3,1440,538
2515,5495_01,Mars,TRUE,F/1138/P,TRAPPIST-1e,39,FALSE,0,0,0,0,0,Clow Blité,39178,37782,161182,1621.45,1402.9,28,29.15,101.3,1420,538
2516,5498_01,Earth,TRUE,G/883/P,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Charly Hanghanson,38213,37589,161182,1550.15,1410.1,28,28.82,101.31,1432.35,538
2517,5498_02,Earth,TRUE,G/883/P,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Mael Hanghanson,39745,37458,161182,1539.1,1420,28,28.5,101.32,1490,538
2518,5502_01,Earth,FALSE,F/1139/P,TRAPPIST-1e,38,FALSE,0,2016,0,4,0,Moniey Llobsoney,40866,39932,161182,1559,1433.6,28,28.18,101.32,1500,538
2519,5503_01,Earth,FALSE,E/355/S,TRAPPIST-1e,13,FALSE,1601,1,0,1,0,Antony Barrisey,42833,42619,161182,1580.95,1485.1,28,27.85,101.32,1505.05,538
2520,5505_01,Earth,FALSE,F/1054/S,,33,FALSE,588,1,0,2,64,Derry Gaineyerson,44574,43332,161182,1568.45,1497.1,28,27.53,101.33,1500,538
2521,5505_02,Earth,,G/886/S,TRAPPIST-1e,45,FALSE,0,0,0,0,0,Holey Whiters,43792,42849,161182,1599.6,1470,28,27.19,101.33,1494,538
2522,5505_03,Earth,FALSE,G/886/S,55 Cancri e,0,FALSE,0,0,0,0,,Jeanny Whiters,46281,44706,161182,1600.45,1456,28,26.85,101.33,1460,556
2523,5513_01,Earth,TRUE,G/888/S,PSO J318.5-22,18,FALSE,0,0,0,0,0,Gracia Mayods,45600,45352,161182,1585.4,1455.1,28,26.69,101.34,1483.3,556
2524,5513_02,Earth,TRUE,G/888/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Min Mayods,45577,43861,161182,1584.35,1471.1,28,26.53,101.34,1510,556
2525,5513_03,Earth,FALSE,F/1056/S,TRAPPIST-1e,38,FALSE,28,0,0,696,0,Dianya Mayods,44440,44282,161182,1578.25,1495,28,26.24,101.34,1541,556
2526,5513_04,Earth,,G/888/S,55 Cancri e,0,FALSE,0,0,0,,0,Stal Mayods,47811,46178,161182,1618.3,1503,28,25.95,101.34,1511,556
2527,5516_01,Earth,FALSE,F/1057/S,55 Cancri e,21,FALSE,0,0,9,0,630,Allyny Swanardy,47097,45580,161182,1630.65,1510,28,25.38,101.34,1524.8,556
2528,5518_01,Europa,FALSE,A/68/S,55 Cancri e,56,FALSE,166,1006,0,1729,16,Hadaton Fuelrad,47020,45700,161182,1690.95,1506,28,24.8,101.35,1527,556
2529,5519_01,Europa,,A/69/S,TRAPPIST-1e,38,FALSE,0,374,223,629,78,Errima Taptiritty,45936,44512,161182,1704.35,1527.6,28,24.67,101.34,1553,556
2530,5525_01,Mars,FALSE,F/1142/P,,35,FALSE,221,10,361,16,8,Widous Kinad,44687,44364,161182,1695.4,1529.1,28,24.54,101.34,1547,556
2531,5532_01,Earth,FALSE,E/359/S,55 Cancri e,34,FALSE,0,12,706,1,0,Ginia Pittson,44742,43998,161182,1698.4,1533.1,28,24.42,101.34,1547.95,556
2532,5533_01,Earth,FALSE,G/892/S,TRAPPIST-1e,15,FALSE,4,0,0,697,43,Gerek Ricks,46723,46651,161182,1703,1517.15,28,24.3,101.34,1550,556
2533,5534_01,Earth,FALSE,E/348/P,PSO J318.5-22,22,FALSE,0,225,117,0,317,Byront Chardsonnon,49327,48312,161182,1680.35,1531.2,28,24.04,101.34,1534,556
2534,5542_01,Mars,FALSE,F/1148/P,TRAPPIST-1e,28,FALSE,2287,0,276,16,0,Zers Coflé,48869,48200,161182,1707.25,1535,28,23.77,101.35,1572,556
2535,5547_01,Earth,TRUE,G/887/P,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Etha Alvasquez,49292,49075,161182,1693.85,1522,28,23.38,101.35,1526.05,556
2536,5548_01,Europa,FALSE,D/167/S,55 Cancri e,47,FALSE,0,2882,0,324,603,Arino Stment,49562,47687,161182,1672.25,1505,28,22.99,101.36,1525,556
2537,5549_01,Europa,TRUE,D/177/P,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Steron Sloweber,47727,47164,161182,1700.25,1509,28,22.61,101.35,1541,556
2538,5553_01,Mars,TRUE,F/1151/P,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Kokrus Traie,49003,46406,161182,1777.65,1531.15,28,22.23,101.35,1547.6,556
2539,5553_02,Mars,FALSE,F/1151/P,TRAPPIST-1e,18,FALSE,163,0,1079,0,0,Heales Traie,46895,46394,161182,1794.5,1530.05,28,22,101.36,1555,556
2540,5554_01,Earth,TRUE,G/889/P,TRAPPIST-1e,21,FALSE,0,0,,0,0,Jarena Mayder,49073,48499,161182,1811.8,1550.15,28,21.77,101.38,1587,556
2541,5558_01,Mars,FALSE,,TRAPPIST-1e,65,FALSE,1004,0,108,47,22,Rail Prité,48911,47926,161182,1800.4,1570.25,28,21.6,101.39,1613.9,556
2542,5562_01,Europa,TRUE,D/169/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,,48835,46950,161182,1870.6,1611,28,21.42,101.39,1638,556
2543,5562_02,Europa,TRUE,D/169/S,55 Cancri e,27,FALSE,0,0,0,0,0,Solaron Ofracculy,47024,46750,161182,1913.9,1630.2,28,21.25,101.4,1657,556
2544,5564_01,Earth,FALSE,F/1152/P,TRAPPIST-1e,16,FALSE,641,0,0,118,814,Jimen Horndley,47100,46562,161182,1875.95,1640,28,21.03,101.4,1645,556
2545,5565_01,Earth,FALSE,G/898/S,TRAPPIST-1e,17,FALSE,17,275,0,616,0,Melvia Dicksons,48808,48652,161182,1939.65,1635.05,28,20.81,101.41,1695,556
2546,5567_01,Earth,FALSE,F/1064/S,TRAPPIST-1e,19,FALSE,1237,0,0,0,7,Ela Hopperett,49288,48386,161182,1912.15,1644.95,28,20.59,101.42,1653,619
2547,5570_01,Earth,TRUE,G/899/S,PSO J318.5-22,33,FALSE,0,0,0,0,0,Bettie Deckley,50009,49549,161182,1918.55,1613.5,28,20.37,101.42,1621.95,619
2548,5576_01,Earth,FALSE,F/1065/S,TRAPPIST-1e,20,FALSE,296,0,397,0,1,Mathy Davens,49938,49539,161182,1910.75,1613,28,20.24,101.44,1679.8,619
2549,5577_01,Earth,TRUE,G/901/S,PSO J318.5-22,10,,0,0,0,0,0,Thery Briggston,51769,51054,161182,1913.95,1662,28,20.11,101.45,1696.3,619
2550,5577_02,Earth,FALSE,G/901/S,TRAPPIST-1e,6,FALSE,0,0,0,0,,Belly Briggston,52660,43285,161182,1931.5,1685.25,28,19.89,101.46,1693.5,619
2551,5577_03,Earth,TRUE,G/901/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Ivaney Englence,46828,44561,161182,1934.6,1675,28,19.67,101.46,1700,619
2552,5577_04,Earth,TRUE,G/901/S,TRAPPIST-1e,0,FALSE,0,,0,0,0,,45775,45670,161182,1968.2,1676.1,28,19.51,101.46,1709,619
2553,5577_05,Earth,TRUE,G/901/S,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Tyle Briggston,46397,44344,161182,1949.95,1681.2,28,19.34,101.46,1688,619
2554,5579_01,Europa,TRUE,B/189/P,TRAPPIST-1e,,FALSE,0,0,0,0,0,Tabus Sivent,44870,44818,161182,1938.1,1690,28,19.24,101.48,1756.55,619
2555,5584_01,Mars,TRUE,F/1157/P,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Pioss Lacke,45207,44790,161182,2023.6,1740.5,28,19.15,101.49,1760,619
2556,5584_02,Mars,FALSE,E/350/P,55 Cancri e,54,FALSE,2083,0,21,0,0,Turbix Lacke,46057,43591,161182,2010.75,1751,28,19.11,101.48,1799.95,619
2557,5588_01,Mars,FALSE,F/1066/S,TRAPPIST-1e,24,FALSE,18,25,0,0,1256,Weres Cola,44960,44752,161182,2006.2,1742.5,28,19.08,101.48,1752.95,650
2558,5588_02,Mars,TRUE,F/1066/S,TRAPPIST-1e,47,FALSE,0,0,0,0,0,Cobix Cola,47098,46773,161182,1967.35,1750,28,19.06,101.48,1795,650
2559,5588_03,Mars,TRUE,F/1066/S,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Cocors Cola,48159,47080,161182,1944.4,1780.1,28,19.03,101.49,1810,650
2560,5588_04,,FALSE,F/1066/S,TRAPPIST-1e,59,FALSE,4,10,1143,0,0,Libers Dan,47771,46833,161182,1945.25,1800,28,18.91,101.5,1850,650
2561,5588_05,Mars,TRUE,F/1066/S,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Fes Cola,47274,47087,161182,2038.25,1810.35,28,18.79,101.51,1820,650
2562,5590_01,Mars,TRUE,E/362/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Lychex Cread,48269,46920,161182,2039.1,1790.15,28,18.66,101.52,1793,650
2563,5593_01,Earth,FALSE,F/1162/P,TRAPPIST-1e,23,FALSE,,0,0,0,809,Perryl Simpsonks,47261,42599,161182,2038.1,1768,28,18.52,101.52,1768,681
2564,5597_01,Earth,FALSE,F/1068/S,55 Cancri e,19,FALSE,0,680,0,7,0,Julin Traverdy,43012,39788,161182,2017.25,1765,28,18.44,101.53,1767.8,681
2565,5600_01,Earth,TRUE,G/896/P,PSO J318.5-22,18,FALSE,0,0,0,0,0,Vick Bartines,40678,40626,161182,2056.95,1781.3,28,18.35,101.54,1799,681
2566,5604_01,Mars,FALSE,F/1070/S,PSO J318.5-22,28,FALSE,394,35,217,0,0,Serkex Deeke,43560,43109,161182,2085.95,1770,28,18.18,101.55,1779.5,681
2567,5605_01,Earth,FALSE,F/1071/S,TRAPPIST-1e,13,FALSE,730,0,402,0,0,Ernice Hurles,44894,40937,161182,1977.15,1781.15,28,18,101.56,1805,681
2568,5607_01,Mars,TRUE,E/366/S,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Blat Bush,42841,41760,161182,1953.15,1791,28,17.97,101.56,1792,744
2569,5612_01,Earth,TRUE,G/905/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Adria Hoppernardy,42722,40848,161182,1923.2,1749,28,17.94,101.57,1760,744
2570,5617_01,Earth,FALSE,F/1074/S,TRAPPIST-1e,17,FALSE,2109,0,0,0,41,Curtle Willynnedy,43234,42191,161182,1896.4,1745.6,28,18.15,101.58,1800,744
2571,5620_01,Mars,FALSE,E/351/P,TRAPPIST-1e,36,TRUE,79,0,1220,0,0,Docoos Floaf,42201,40932,161182,1852.55,1740,28,18.35,101.59,1741.15,744
2572,5620_02,Mars,FALSE,F/1165/P,TRAPPIST-1e,29,TRUE,1221,0,460,0,0,Wheals Floaf,41065,40830,161182,1889.15,1700.1,28,18.48,101.6,1705.4,744
2573,5621_01,Earth,FALSE,G/909/S,TRAPPIST-1e,18,FALSE,0,0,0,470,340,Beula Bonder,41551,41445,161182,1910.6,1677,28,18.62,101.6,1685,744
2574,5624_01,Earth,TRUE,G/910/S,TRAPPIST-1e,37,FALSE,0,0,0,0,,,43817,43320,161182,1879.65,1584,28,18.54,101.6,1610.25,409
2575,5630_01,Europa,FALSE,B/215/S,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Isoton Cylistrand,48137,47465,161182,1869.75,1576.9,28,18.45,101.6,1598,409
2576,5632_01,Europa,TRUE,C/177/P,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Altairk Ranicood,47680,47157,161182,1862.45,1571.1,28,18.41,101.6,1615,409
2577,5633_01,Earth,FALSE,F/1167/P,TRAPPIST-1e,21,FALSE,733,8,130,0,61,Idave Edwartizman,48209,47045,161182,1848.85,1578.15,28,18.37,101.61,1583.6,409
2578,5634_01,Mars,FALSE,D/172/S,TRAPPIST-1e,20,FALSE,270,1,2127,0,181,Totax Berry,49175,49073,161182,1832.55,1511,28,18.28,101.61,1573.4,409
2579,5635_01,Earth,FALSE,E/367/S,TRAPPIST-1e,45,FALSE,838,5,0,153,0,Gleney Hinglendez,51487,50488,161182,1915.4,1562,28,18.19,101.61,1570.15,409
2580,5636_01,Earth,FALSE,E/353/P,TRAPPIST-1e,28,FALSE,0,76,0,5,909,Rhonya Sweene,55339,53525,161182,1920.5,1551,28,18.1,101.61,1551,409
2581,5638_01,Earth,TRUE,G/912/S,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Racily Stannondez,53802,53688,161182,1921.65,1522,28,18.01,101.61,1527.9,409
2582,5641_01,Earth,TRUE,G/914/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Fayel Gallard,53930,53735,161182,1889.15,1516,28,17.96,101.6,1563.9,409
2583,5649_01,Mars,TRUE,F/1170/P,55 Cancri e,,FALSE,0,0,0,0,0,Beres Chene,54953,54264,161182,1895.9,1522.2,28,17.91,101.6,1529,409
2584,5654_01,Earth,FALSE,G/904/P,TRAPPIST-1e,19,FALSE,787,2,20,0,0,Bethew Blange,54734,54520,161182,1885.1,1535.4,28,17.87,101.6,1553.9,428
2585,5656_01,Earth,FALSE,F/1173/P,PSO J318.5-22,27,FALSE,0,0,632,53,7,Deanny Ryanga,57527,54478,161182,1888.35,1533.6,28,17.82,101.6,1535,428
2586,5657_01,Europa,FALSE,A/70/S,55 Cancri e,26,FALSE,0,0,6,2567,2273,Ranon Cassiding,56038,54371,161182,1899.25,1534.4,28,17.72,101.62,1567,428
2587,5658_01,Mars,FALSE,F/1174/P,TRAPPIST-1e,29,FALSE,921,0,632,705,1,Oss Sacke,57373,56957,161182,1900.95,1560,28,17.62,101.63,1583.05,428
2588,5660_01,Mars,FALSE,E/354/P,TRAPPIST-1e,18,FALSE,113,0,0,117,817,Wings Backe,57346,56868,161182,1899.25,1568,28,17.58,101.63,1585.9,428
2589,5664_01,Earth,FALSE,G/917/S,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Stenny Rochan,61610,60206,161182,1876.8,1550.3,28,17.53,101.63,1587.2,428
2590,5664_02,Earth,FALSE,G/917/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Aleroy Rochan,60888,59164,161182,1849.2,1550.1,28,17.54,101.62,1560,428
2591,5664_03,Earth,,G/917/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Tracia Rochan,61549,60013,161182,1837.05,1548,28,17.55,101.62,1560,428
2592,5664_04,Earth,FALSE,F/1081/S,55 Cancri e,16,,0,642,72,0,3,Guadae Rochan,62043,61623,161182,1858.6,1540,28,17.61,101.62,1565,428
2593,5665_01,Earth,FALSE,F/1082/S,TRAPPIST-1e,17,FALSE,18,2,0,0,1020,Derry Bulliamoses,64285,63611,161182,1862.65,1520,28,17.67,101.63,1552.8,428
2594,5666_01,Mars,FALSE,E/356/P,TRAPPIST-1e,20,FALSE,1864,0,207,0,,Skies Erry,66002,62117,161182,1855,1520,28,17.52,101.63,1540,428
2595,5668_01,Europa,TRUE,E/369/S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Marf Holiabler,62238,60123,161182,1893.15,1532,28,17.36,101.63,1590,428
2596,5669_01,Earth,TRUE,G/918/S,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Tonyn Mcleandez,60695,59827,161182,1868.5,1551.8,28,17.16,101.63,1560.6,428
2597,5670_01,Earth,TRUE,G/919/S,PSO J318.5-22,31,FALSE,0,0,0,0,0,Kennie Rices,61368,59643,161182,1898.75,1577.85,28,16.96,101.62,1635,428
2598,5672_01,Earth,TRUE,G/908/P,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Maryn Potthews,60894,60692,161182,1898.8,1621.5,28,16.76,101.62,1630,428
2599,5675_01,Earth,FALSE,E/370/S,55 Cancri e,23,FALSE,7,0,651,0,0,Dawne Englas,63033,59991,161182,1919.65,1609.05,28,16.51,101.62,1670,428
2600,5676_01,Earth,FALSE,G/909/P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Bonne Weberton,60352,58208,161182,1937.45,1657.05,28,16.25,101.62,1692,931
2601,5678_01,Mars,TRUE,F/1176/P,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Ros Goone,58471,58207,161182,1924.45,1651.3,28,15.93,101.62,1682,931
2602,5678_02,Mars,TRUE,E/358/P,TRAPPIST-1e,50,FALSE,0,0,0,0,0,Ritars Goone,60625,60330,161182,1986.45,1691,28,15.61,101.62,1698.7,931
2603,5682_01,Europa,FALSE,C/180/P,55 Cancri e,43,FALSE,0,4048,0,492,,Halleth Preeldy,62239,60918,161182,1979.45,1693.05,28,15.32,101.62,1702,969
2604,5683_01,Mars,FALSE,F/1177/P,TRAPPIST-1e,52,FALSE,584,0,97,0,604,Naish Pure,61850,60074,161182,1996.25,1662.9,28,15.03,101.61,1692,969
2605,5690_01,Mars,FALSE,F/1085/S,TRAPPIST-1e,24,FALSE,1163,,1,0,124,Per Chité,61320,59695,161182,1977.85,1675,28,14.67,101.6,1688,1344
2606,5691_01,Mars,TRUE,F/1086/S,TRAPPIST-1e,46,FALSE,0,0,0,0,0,Aard Backo,60963,60673,161182,1930.65,1666.3,28,14.31,101.6,1692.25,1344
2607,5694_01,Europa,TRUE,B/191/P,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Winonon Tionstious,63254,61184,161182,1920.6,1685.35,28,14.22,101.6,1709.5,806
2608,5697_01,Earth,,F/1181/P,TRAPPIST-1e,53,FALSE,176,1,843,8,0,Elindy Gardonadox,62942,60800,161182,2005.75,1666.15,28,14.13,101.59,1679.95,806
2609,5699_01,Earth,FALSE,F/1089/S,TRAPPIST-1e,17,FALSE,0,1453,18,1108,23,Ryany Nichaner,61460,60845,161182,2013.35,1668.05,28,14.02,101.58,1696.35,806
2610,5703_01,Earth,FALSE,F/1182/P,TRAPPIST-1e,29,FALSE,355,0,706,0,3,Regory Brownings,61069,60164,161182,2008.55,1681.1,28,13.91,101.57,1695.5,806
2611,5708_01,Earth,TRUE,G/914/P,TRAPPIST-1e,26,FALSE,0,0,0,0,,Carona Burraymons,61555,61432,161182,2027.95,1680,28,14.12,101.56,1692,806
2612,5715_01,Europa,FALSE,D/174/S,TRAPPIST-1e,35,,0,1220,1156,34,105,Alphein Shantactal,63344,63344,161182,2017.1,1685,28,14.34,101.56,1687,806
2613,5715_02,Europa,FALSE,D/174/S,TRAPPIST-1e,51,FALSE,0,3247,0,8,634,Hadlam Shantactal,67550,66382,161182,1983.75,1688,28,14.42,101.56,1719.9,969
2614,5720_01,Earth,FALSE,E/361/P,TRAPPIST-1e,20,FALSE,0,755,700,116,31,Jandy River,66953,63208,161182,2020.9,1717,28,14.49,101.55,1754.9,969
2615,5720_02,Earth,FALSE,F/1184/P,TRAPPIST-1e,19,FALSE,8,1,613,,10,Lorie River,64979,64180,161182,2026.4,1749.15,28,14.26,101.54,1758.55,969
2616,5731_01,Mars,FALSE,D/181/P,TRAPPIST-1e,59,FALSE,3513,0,2,25,9,Harz Lake,64864,62334,161182,2020,1763,28,14.04,101.53,1800,681
2617,5731_02,Mars,FALSE,D/181/P,TRAPPIST-1e,23,FALSE,60,0,946,0,0,Cor Lake,64158,63304,161182,2038.9,1775,28,13.7,101.52,1822,681
2618,5734_01,Mars,TRUE,F/1095/S,TRAPPIST-1e,22,FALSE,0,0,0,0,0,,64455,63648,161182,2058.4,1782,28,13.35,101.5,1784.25,681
